Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
7.328792792E0,-6.755229771E-1,-6.679274440E-1,2.610611927E0
7.348692792E0,-2.638475372E0,-9.577101892E-1,1.856095698E0
7.368591792E0,-2.520636727E0,-7.901494539E-1,1.812117620E0
7.388491792E0,-1.922414379E0,-1.648619530E0,1.787965549E0
7.408391792E0,-1.336526441E0,-3.553046558E0,3.639740593E0
7.428291792E0,-1.920825837E0,-5.274276227E0,3.114851247E0
7.448190792E0,-3.587438126E0,-6.740054492E0,2.926794266E0
7.468090792E0,-5.645786090E0,-5.876492077E0,3.149163001E0
7.487990792E0,-5.143131950E0,-4.266103397E0,2.505161194E0
7.507890792E0,-1.388098590E0,-1.743355533E0,8.955360143E-1
7.527789792E0,1.971397236E0,1.399484289E-1,-2.756273378E0
7.547689792E0,3.119681047E0,-2.996850049E-1,-6.225069745E0
7.567589792E0,4.966810917E0,-3.048916581E0,-4.475131416E0
7.587488792E0,5.318180045E0,-4.478921582E0,4.495631754E-1
7.607388792E0,3.492117401E0,-2.802195071E0,-2.262964551E-1
7.627288792E0,9.435184121E-1,-8.257946652E-1,-6.624433404E-1
7.647188792E0,-1.782527639E0,6.320881051E-1,-2.866722896E0
7.667087792E0,-3.263846195E0,4.416922385E-1,-1.959346709E0
7.686987792E0,-1.630421240E0,6.276810586E-1,-3.150925351E0
7.706887792E0,9.311889732E-1,1.489409203E0,-4.459380187E0
7.726787792E0,1.404281344E0,1.667920604E0,-3.089269386E0
7.746686792E0,1.584217127E0,1.990937169E0,-3.647541071E0
7.766586792E0,1.495011713E0,2.970497818E0,-3.725158766E0
7.786486792E0,1.576188608E0,3.562298023E0,-4.024580061E0
7.806386792E0,1.424914414E0,4.263638211E0,-4.494159425E0
