Time (s),X (rad/s),Y (rad/s),Z (rad/s)
6.850341682E0,5.668829679E-1,-5.378651142E0,-3.922103941E-1
6.870194807E0,6.716375947E-1,-5.634795666E0,-4.138524830E-1
6.890046369E0,9.357233644E-1,-6.246324062E0,-4.898790121E-1
6.909899494E0,1.159020782E0,-6.527217388E0,-5.571789145E-1
6.929757307E0,1.175688744E0,-6.337098598E0,-5.789431930E-1
6.949604182E0,1.135546088E0,-6.008889198E0,-5.735849738E-1
6.969457307E0,1.045958400E0,-5.673716545E0,-5.702863336E-1
6.989310432E0,8.615294099E-1,-5.420224667E0,-5.733231902E-1
7.009161994E0,5.620309114E-1,-4.787228584E0,-4.651651382E-1
7.029015119E0,3.318918049E-1,-3.734079599E0,-2.802998722E-1
7.048868244E0,5.516985804E-2,-2.056085110E0,4.522148147E-2
7.068721369E0,-1.185776666E-1,-1.050024986E0,2.201209217E-1
7.088572932E0,-1.810604632E-1,-6.386508942E-1,2.638763189E-1
7.108426057E0,-2.575756907E-1,-2.265437394E-1,3.096213937E-1
7.128279182E0,-3.063925505E-1,6.033603102E-2,3.241600096E-1
7.148130744E0,-3.159220517E-1,2.367015481E-1,3.151541054E-1
7.167983869E0,-3.110002279E-1,4.280768931E-1,3.047170341E-1
7.187836994E0,-3.053104579E-1,6.506761909E-1,2.977182567E-1
7.207688557E0,-3.011740148E-1,8.885994554E-1,2.916794121E-1
7.227541682E0,-2.974041104E-1,1.132596493E0,2.902657092E-1
7.247399494E0,-2.962347269E-1,1.385337591E0,2.953446209E-1
7.267247932E0,-3.020292222E-1,1.674294353E0,3.019419611E-1
7.287099494E0,-2.966885269E-1,1.904346228E0,2.957460284E-1
7.306952619E0,-3.184178770E-1,2.247303486E0,2.942101657E-1
7.326805744E0,-3.252246380E-1,2.499084473E0,2.760238349E-1
7.346657307E0,-1.881814003E-1,1.979552388E0,1.784773618E-1
7.366510432E0,2.038370073E-1,3.521201611E-1,-8.813912980E-3
7.386363557E0,2.187072039E-1,5.152037144E-1,-3.804817796E-3
7.406215119E0,1.569225490E-1,1.016008496E0,2.996730246E-2
7.426068244E0,1.088561863E-1,1.419196963E0,5.038765445E-2
7.445921369E0,-2.185152285E-2,2.652917862E0,2.345198840E-1
7.465772932E0,-8.063421398E-2,3.301377535E0,3.768165708E-1
