"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.501110750E0,1.725546718E0,-2.568519115E0,-2.594271600E-1
6.521010750E0,2.284436464E0,-4.555360794E0,-5.987594128E-1
6.540909750E0,2.415921926E0,-4.583844662E0,-7.407206893E-1
6.560809750E0,2.410207987E0,-1.431299090E0,-6.348624229E-1
6.580708750E0,2.758347988E0,2.634090781E-1,-3.792323917E-2
6.600607750E0,2.481367826E0,-4.346698821E-1,1.350069940E-1
6.620507750E0,2.303948164E0,-7.637169957E-1,-2.487170324E-2
6.640406750E0,2.239553213E0,-5.247172713E-1,-2.911143899E-1
6.660306750E0,2.180191755E0,-4.129830748E-2,-4.782233834E-1
6.680205750E0,1.889907837E0,4.360833168E-1,-4.357258379E-1
6.700105750E0,1.722786784E0,5.019894838E-1,-1.902690232E-1
6.720004750E0,1.704056740E0,-1.883192658E-1,-3.506628051E-2
6.739904750E0,1.489429474E0,-4.659405351E-1,-2.024329454E-2
6.759803750E0,1.329706311E0,2.042004913E-1,-1.540992409E-1
6.779702750E0,1.416705012E0,6.983080506E-1,-2.478987724E-1
6.799602750E0,1.214301467E0,3.975882828E-1,-2.738578022E-1
6.819501750E0,1.084652066E0,-4.788524210E-1,-1.603240669E-1
6.839401750E0,8.715640903E-1,-4.985845983E-1,-2.929774225E-1
6.859300917E0,5.014221668E-1,2.473762631E-1,-5.478569865E-1
6.879200917E0,3.609707952E-1,6.408163160E-2,-5.381681323E-1
6.899099917E0,1.151891425E-1,-9.173544645E-1,-4.914752543E-1
6.918998917E0,6.676412188E-3,-6.551033854E-1,-4.854595065E-1
6.938898917E0,-4.569278955E-1,-6.773843616E-2,-4.447887242E-1
6.958797917E0,-9.749906063E-1,1.672413498E-1,-2.247615159E-1
6.978697917E0,-1.811534643E0,4.421538413E-1,1.284538954E-1
6.998596917E0,-2.500261068E0,9.220260382E-1,4.961873591E-1
7.018496917E0,-2.434691668E0,1.458672762E0,9.297360182E-1
7.038395917E0,-2.582090378E0,1.266088963E0,9.603688717E-1
7.058295917E0,-3.252860308E0,9.171577096E-1,8.278984427E-1
7.078194917E0,-2.967915773E0,1.818020940E0,4.966037869E-1
7.098093917E0,-2.479438066E0,1.843562871E-1,-9.090039134E-2
7.117993917E0,-2.461722851E0,-2.261502981E0,-8.216191083E-2
7.137892917E0,-2.372858286E0,-9.813709855E-1,2.796609998E-1
7.157792917E0,-2.514521599E0,8.019620776E-1,4.156844914E-1
7.177691917E0,-3.081440687E0,1.737705469E0,5.604287386E-1
7.197591917E0,-3.024306536E0,2.340411186E0,5.342254043E-1
7.217490917E0,-2.545192003E0,2.229388237E0,4.654027224E-1
7.237389917E0,-1.991777778E0,2.217361212E0,3.289397061E-1
7.257289917E0,-1.456564665E0,2.712953568E0,2.477700263E-1
7.277188917E0,-6.510434151E-1,2.258383512E0,1.649414152E-1
7.297088917E0,2.706243992E-1,1.401531816E0,2.080463171E-1
7.316987917E0,1.186905146E0,4.370942712E-1,3.500695527E-1
7.336887917E0,1.912046432E0,-9.984888136E-2,5.810984969E-1
7.356786917E0,1.435810328E0,-1.131563544E0,9.432235360E-1
7.376685917E0,1.036233068E0,-5.763723850E-1,6.539964676E-1
7.396585917E0,7.963880301E-1,3.087055087E-1,-3.326708972E-1
7.416484917E0,-7.587242126E-1,3.942196965E-1,-6.107937694E-1
7.436384917E0,-9.650909305E-1,8.401751518E-1,6.655307859E-2
7.456283917E0,-9.226420522E-1,1.831249118E0,1.773632616E-1
7.476183917E0,-7.977101803E-1,2.345550299E0,-3.002347648E-1
7.496082917E0,8.468402028E-1,-1.266657233E0,-6.251612306E-1
