Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6.200175120E0,2.769388199E0,1.036867142E0,2.621992111E0
6.219443141E0,2.380224705E0,6.834783554E-1,2.700577974E-1
6.238712151E0,1.376405001E0,4.186439514E-1,2.007204771E0
6.257979130E0,1.095044494E0,1.052207947E0,1.335669279E0
6.277248141E0,1.973771214E0,1.349135399E0,1.212287188E0
6.296516162E0,1.279860377E0,1.283991814E0,1.711707950E0
6.315784182E0,-4.920017719E-2,1.059897423E0,2.091651678E0
6.335051057E0,-7.625774741E-1,1.265110970E0,2.177391529E0
6.354319026E0,3.325294852E-1,2.373567581E0,7.683695555E-1
6.373587047E0,2.411983728E0,3.766275406E0,-1.011829376E-1
6.392855016E0,3.691410542E0,6.517848969E-1,-4.040938854E0
6.412123037E0,2.501170635E0,-1.296916008E0,-7.049144268E0
6.431391005E0,-1.095813513E-1,-1.580084801E0,-7.182026386E0
6.450660068E0,-3.086335182E0,1.897900581E0,-3.406256676E0
6.469926995E0,-3.459427357E0,6.542995453E0,1.041132212E0
6.489195224E0,-1.906183243E0,8.007772446E0,6.133964062E-1
6.508464078E0,-1.382286787E0,5.912336349E0,3.847123384E-1
6.527730953E0,-1.313881159E0,4.403216362E0,-2.974844933E0
6.547000120E0,-1.012938142E0,2.869150162E0,-6.228146076E0
6.566266891E0,-7.704952955E-1,1.060721397E0,-6.011473656E0
6.585536057E0,-6.318223476E-2,-8.119230270E-1,-3.132373810E0
6.604802932E0,5.762759447E-1,-2.416407108E0,4.370493889E-1
6.624070901E0,1.906373501E0,-5.406613350E0,5.219310284E0
6.643338870E0,4.584747553E-2,-5.960663795E0,1.260585785E-1
6.662607985E0,-1.997557878E0,-4.551904678E0,-4.080858231E0
6.681874912E0,-2.613075733E0,-3.873100758E0,-4.210025311E0
6.701143974E0,-1.837342858E0,-3.861278057E0,-3.078953266E0
6.720411943E0,-1.163679600E0,-3.694876194E0,-1.617606163E0
6.739678870E0,-1.301100373E0,-3.432199001E0,-2.632408142E-1
6.758946787E0,-1.745103836E0,-3.677842140E0,9.458909035E-1
6.778214860E0,-1.954810262E0,-3.552438259E0,8.577251434E-1
6.797482828E0,-2.035065174E0,-1.262516975E0,9.518685341E-1
6.816750797E0,-7.677354813E-1,1.279362679E0,2.586690187E0
6.836018766E0,1.080318332E0,3.201544762E0,3.385468721E0
6.855286787E0,-7.775598764E-2,4.129029274E0,2.218710423E0
6.874555849E0,-1.537480354E0,1.167357445E0,4.055049896E0
6.893822776E0,-1.049242973E0,-9.198493958E-1,4.959240437E0
6.913090745E0,-1.150587201E0,-1.509986877E0,3.812780857E0
6.932358714E0,-5.967000723E-1,7.336492538E-1,9.068498611E-1
6.951627828E0,1.457711339E0,5.442531586E0,1.483840466E0
6.970894703E0,9.919120669E-1,9.665270805E0,-8.108758926E-1
6.990162776E0,-7.637194395E-1,8.043278694E0,-4.313952446E0
7.009389026E0,-1.695449352E0,-3.934020519E0,-3.900619745E0
7.028699807E0,-6.018460274E0,-9.074517250E0,-5.631074905E0
7.047966735E0,-3.778311014E0,-3.854113579E0,-1.992068529E0
7.067234703E0,5.600021362E0,6.108643532E0,1.117846394E1
7.086502672E0,6.845219612E0,5.968730927E0,-7.690591335E0
7.105770693E0,7.818916321E0,9.051790237E-1,-1.412287521E1
7.125038714E0,-4.941139221E-1,-2.828402519E0,7.804653168E0
7.144306682E0,-3.840509892E0,-5.630482197E0,6.972290516E0
7.163574651E0,-1.860620379E0,-5.065440655E0,-1.591173887E0
7.182842672E0,-1.798758745E0,-2.092241287E0,-2.973736286E0
7.202110641E0,-1.252842546E0,-3.981437683E-1,-2.574760675E0
7.221378662E0,3.316181898E-1,-5.104398727E-1,-7.166432738E-1
7.240646630E0,7.460403442E-1,-1.036418915E0,3.069747388E-1
7.259914651E0,3.112316132E-3,-1.490845680E0,-1.679823160E0
7.279182412E0,2.804201841E-1,-1.956844807E0,-3.903686404E-1
7.298450641E0,1.381379366E0,-2.216185093E0,3.477199316E0
7.317718662E0,1.266662121E0,-1.327127457E0,3.389585495E0
7.336986630E0,1.832778215E0,3.120079041E-1,2.236291170E0
7.356254651E0,1.891910315E0,1.621451378E0,6.264225245E-1
7.375523714E0,1.595655203E0,1.499206543E0,6.322081089E-1
7.394790589E0,6.135655046E-1,1.030184746E0,1.007478714E0
7.414058610E0,1.760662317E0,1.340953827E0,1.089205623E0
7.433326578E0,3.406184196E0,7.222347260E-1,1.306818008E0
7.452595693E0,2.471141577E0,8.512516022E-1,1.834098101E0
7.471862620E0,2.025455475E0,1.295154572E0,7.568126917E-1
7.491088766E0,1.729610920E0,3.699578285E0,-2.178936005E-1
7.510398610E0,1.016290426E0,3.812867165E0,-7.978093624E-2
7.529666578E0,1.837916136E0,5.778217316E-1,-4.267084599E0
7.548934599E0,6.223542094E-1,-5.399799347E-1,-5.556038380E0
7.568202568E0,-1.611976147E0,-9.147014618E-1,-5.761132717E0
7.587470589E0,-3.821077347E0,2.308864594E0,-2.518447161E0
7.606738557E0,-3.455948353E0,7.176406860E0,1.205590010E0
7.626007620E0,-7.188780308E-1,7.455875397E0,1.329916358E0
7.645275120E0,-1.756594181E-1,5.346755981E0,7.300227880E-1
7.664542516E0,-2.613304853E-1,4.231676102E0,-4.008805275E0
7.683810537E0,-4.267838001E-1,2.553077698E0,-6.906930923E0
7.703078505E0,-8.408986330E-1,6.375541687E-1,-6.263310432E0
7.722346474E0,-1.173966527E-1,-1.025694847E0,-2.873365402E0
7.741615589E0,4.754603505E-1,-1.988070965E0,-1.007609129E0
7.760882464E0,7.692059875E-1,-4.173262596E0,1.129014015E0
7.780150485E0,-7.427245378E-1,-7.055387020E0,2.894483089E0
7.799418453E0,-2.196083546E0,-5.873314857E0,-3.189866543E0
7.818686474E0,-2.311141968E0,-4.354549885E0,-5.233531475E0
7.837954443E0,-1.512610555E0,-4.207998276E0,-2.931069374E0
